https://play.usaultimate.org/events/Western-North-Central-D-I-College-Womens-CC-2023/schedule/Women/CollegeWomen/,,
https://play.usaultimate.org/events/Bring-The-Huckus1/schedule/Women/CollegeWomen/,"Feb 25, 2023","Feb 26, 2023"
https://play.usaultimate.org/events/Bring-The-Huckus1/schedule/Men/CollegeMen/,"Feb 25, 2023","Feb 26, 2023"
https://play.usaultimate.org/events/Huckin-in-the-Hills-IX/schedule/Men/CollegeMen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/PLU-BBQ-Mens/schedule/Men/CollegeMen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/Philly-Special1/schedule/Men/CollegeMen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/Philly-Special1/schedule/Women/CollegeWomen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/Oak-Creek-Challenge-2023/schedule/Men/CollegeMen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/FCS-D-III-Tune-Up-2023/schedule/Men/CollegeMen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/Stanford-Invite-Mens/schedule/Men/CollegeMen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/No-Sleep-Till-Brooklyn-2023/schedule/Women/CollegeWomen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/No-Sleep-Till-Brooklyn-2023/schedule/Men/CollegeMen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/Big-Sky-Brawl1/schedule/Women/CollegeWomen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/Big-Sky-Brawl1/schedule/Men/CollegeMen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/Midwest-Throwdown-2023/schedule/Men/CollegeMen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/Midwest-Throwdown-2023/schedule/Women/CollegeWomen/,"Mar 04, 2023","Mar 05, 2023"
https://play.usaultimate.org/events/Stanford-Invite-Womens/schedule/Women/CollegeWomen/,"Mar 11, 2023","Mar 12, 2023"
https://play.usaultimate.org/events/Centex-Tier-2/schedule/Men/CollegeMen/,"Mar 11, 2023","Mar 12, 2023"
https://play.usaultimate.org/events/Spin-City/schedule/Men/CollegeMen/,"Mar 11, 2023","Mar 12, 2023"
https://play.usaultimate.org/events/Spin-City/schedule/Women/CollegeWomen/,"Mar 11, 2023","Mar 12, 2023"
https://play.usaultimate.org/events/Natalies-Rescue/schedule/Men/CollegeMen/,"Mar 11, 2023","Mar 12, 2023"
https://play.usaultimate.org/events/Tally-Classic-XVII/schedule/Men/CollegeMen/,"Mar 11, 2023","Mar 12, 2023"
https://play.usaultimate.org/events/Oak-Creek-Invite-2023/schedule/Men/CollegeMen/,"Mar 11, 2023","Mar 12, 2023"
https://play.usaultimate.org/events/High-Tide-Sanctioned-week-2/schedule/Men/CollegeMen/,"Mar 14, 2023","Mar 16, 2023"
https://play.usaultimate.org/events/High-Tide-Sanctioned-week-2/schedule/Women/CollegeWomen/,"Mar 14, 2023","Mar 16, 2023"
https://play.usaultimate.org/events/Mill-City-Throwdown1/schedule/Men/CollegeMen/,"Mar 18, 2023","Mar 18, 2023"
https://play.usaultimate.org/events/Meltdown-College/schedule/Men/CollegeMen/,"Mar 18, 2023","Mar 19, 2023"
https://play.usaultimate.org/events/Meltdown-College/schedule/Women/CollegeWomen/,"Mar 18, 2023","Mar 19, 2023"
https://play.usaultimate.org/events/March-Meltdown1/schedule/Women/Masters-Women/,"Mar 18, 2023","Mar 19, 2023"
https://play.usaultimate.org/events/Jersey-Devil1/schedule/Women/CollegeWomen/,"Mar 18, 2023","Mar 19, 2023"
https://play.usaultimate.org/events/Jersey-Devil1/schedule/Men/CollegeMen/,"Mar 18, 2023","Mar 19, 2023"
https://play.usaultimate.org/events/College-Southerns---XXI/schedule/Women/CollegeWomen/,"Mar 18, 2023","Mar 19, 2023"
https://play.usaultimate.org/events/Womens-Centex1/schedule/Women/CollegeWomen/,"Mar 18, 2023","Mar 19, 2023"
https://play.usaultimate.org/events/Northwest-Challenge1/schedule/Women/CollegeWomen/,"Mar 24, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/Old-Capitol-Open/schedule/Women/CollegeWomen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/Old-Capitol-Open/schedule/Men/CollegeMen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/Rodeo-2023/schedule/Men/CollegeMen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/Rodeo-2023/schedule/Women/CollegeWomen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/2023-Free-State-Classic/schedule/Men/CollegeMen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/Needle-in-a-Ho-Stack2/schedule/Men/CollegeMen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/Needle-in-a-Ho-Stack2/schedule/Women/CollegeWomen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/New-England-Open1/schedule/Men/CollegeMen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/New-England-Open1/schedule/Women/CollegeWomen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/Garden-State1/schedule/Women/CollegeWomen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/Garden-State1/schedule/Men/CollegeMen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/King-of-New-York1/schedule/Women/CollegeWomen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/King-of-New-York1/schedule/Men/CollegeMen/,"Mar 25, 2023","Mar 26, 2023"
https://play.usaultimate.org/events/2023-B-team-Brodown/schedule/Men/CollegeMen/,"Apr 01, 2023","Apr 02, 2023"
https://play.usaultimate.org/events/Northeast-Classic2/schedule/Women/CollegeWomen/,"Apr 01, 2023","Apr 02, 2023"
https://play.usaultimate.org/events/Northeast-Classic2/schedule/Men/CollegeMen/,"Apr 01, 2023","Apr 02, 2023"
https://play.usaultimate.org/events/Fuego2/schedule/Men/CollegeMen/,"Apr 01, 2023","Apr 02, 2023"
https://play.usaultimate.org/events/Emory-Luminous/schedule/Women/CollegeWomen/,"Apr 01, 2023","Apr 01, 2023"
https://play.usaultimate.org/events/Illinois-Invite1/schedule/Men/CollegeMen/,"Apr 01, 2023","Apr 02, 2023"
https://play.usaultimate.org/events/Illinois-Invite1/schedule/Women/CollegeWomen/,"Apr 01, 2023","Apr 02, 2023"
https://play.usaultimate.org/events/Huck-Finn1/schedule/Men/CollegeMen/,"Apr 01, 2023","Apr 02, 2023"
https://play.usaultimate.org/events/Shady-Encounters/schedule/Women/CollegeWomen/,"Apr 01, 2023","Apr 02, 2023"
https://play.usaultimate.org/events/Easterns-2023/schedule/Men/CollegeMen/,"Apr 01, 2023","Apr 02, 2023"
https://play.usaultimate.org/events/Riddle-Rumble-2023/schedule/Men/CollegeMen/,"Apr 08, 2023","Apr 09, 2023"
https://play.usaultimate.org/events/Ozarks-D-I-College-Womens-CC-2023/schedule/Women/CollegeWomen/,"Apr 15, 2023","Apr 16, 2023"
https://play.usaultimate.org/events/2023-USA-Ultimate-Northwest-Grand-Masters-Mens--Regionals/schedule/Men/grand-masters-men/,"Jun 03, 2023","Jun 04, 2023"
https://play.usaultimate.org/events/2023-USA-Ultimate-Mid-Atlantic-Masters-Womens-Regionals/schedule/Women/Masters-Women/,"Jun 17, 2023","Jun 18, 2023"
https://play.usaultimate.org/events/2023-USA-Ultimate-Northeast-Masters-Mens--Regionals/schedule/Men/Masters-Men/,"Jun 17, 2023","Jun 18, 2023"
https://play.usaultimate.org/events/2023-USA-Ultimate-Northeast-Grand-Masters-Mens-Regionals/schedule/Men/grand-masters-men/,"Jun 17, 2023","Jun 18, 2023"
https://play.usaultimate.org/events/2023-USA-Ultimate-North-Central-Masters-Mens-Regionals/schedule/Men/Masters-Men/,"Jun 17, 2023","Jun 18, 2023"
https://play.usaultimate.org/events/2023-USA-Ultimate-North-Central-Masters-Womens-Regionals/schedule/Women/Masters-Women/,"Jun 17, 2023","Jun 18, 2023"
https://play.usaultimate.org/events/2023-USA-Ultimate-South-Central-Grand-Masters-Mens-Regionals/schedule/Men/grand-masters-men/,"Jun 17, 2023","Jun 18, 2023"
